progress_id,student_unique_id,lecture_unique_id,view_count,watched_seconds,progress_percent,downloaded_offline,last_opened_at
P009591,G118,L00073,2,855,70,Yes,2025-03-10
P009592,G118,L00383,2,525,30,No,2025-03-18
P009593,G118,L00661,3,118,10,No,2025-03-26
P009594,G118,L00865,0,0,0,No,2025-03-08
P009595,G118,L00208,0,0,0,Yes,2025-03-19
P009596,G118,L00156,4,725,50,No,2025-03-07
P009597,G118,L00757,1,1632,100,No,2025-03-10
P009598,G118,L00449,4,689,70,Yes,2025-03-12
P009599,G118,L00394,4,60,10,No,2025-03-02
P009600,G118,L00846,0,0,0,No,2025-03-25
P009601,G118,L00634,4,168,20,No,2025-03-03
P009602,G118,L00527,0,0,0,Yes,2025-03-21
P009603,G118,L00556,4,1551,100,No,2025-03-19
P009604,G118,L00831,1,669,50,Yes,2025-03-13
P009605,G118,L00065,2,721,70,Yes,2025-03-22
P009606,G118,L00590,0,0,0,No,2025-03-23
P009607,G118,L00301,2,299,20,No,2025-03-04
P009608,G118,L00563,4,501,50,Yes,2025-03-12
P009609,G118,L00278,1,1530,90,Yes,2025-03-21
P009610,G118,L00571,1,967,90,No,2025-03-04
P009611,G118,L00193,4,251,30,Yes,2025-03-01
P009612,G118,L00520,0,0,0,Yes,2025-03-14
P009613,G118,L00615,2,465,30,Yes,2025-03-21
P009614,G118,L00581,2,347,30,No,2025-03-08
P009615,G118,L00178,4,65,10,Yes,2025-03-23
P009616,G118,L00248,1,1081,90,No,2025-03-26
P009617,G118,L00859,1,103,10,Yes,2025-03-08
P009618,G118,L00427,2,641,90,No,2025-03-04
P009619,G119,L00625,1,944,70,Yes,2025-03-12
P009620,G119,L00646,0,0,0,No,2025-03-26
P009621,G119,L00056,0,0,0,No,2025-03-04
P009622,G119,L00727,0,0,0,Yes,2025-03-09
P009623,G119,L00139,1,408,30,No,2025-03-08
P009624,G119,L00699,3,721,90,No,2025-03-21
P009625,G119,L00664,0,0,0,Yes,2025-03-02
P009626,G119,L00658,3,529,30,No,2025-03-16
P009627,G119,L00202,0,0,0,No,2025-03-16
P009628,G119,L00324,2,464,50,No,2025-03-15
P009629,G119,L00744,0,0,0,Yes,2025-03-18
P009630,G119,L00231,2,682,50,Yes,2025-03-19
P009631,G119,L00094,0,0,0,No,2025-03-25
P009632,G119,L00494,1,1493,100,No,2025-03-21
P009633,G119,L00205,3,375,30,Yes,2025-03-05
P009634,G119,L00276,2,467,30,No,2025-03-22
P009635,G119,L00057,1,525,50,No,2025-03-04
P009636,G119,L00226,4,1729,100,No,2025-03-16
P009637,G119,L00434,4,122,10,No,2025-03-14
P009638,G119,L00294,0,0,0,Yes,2025-03-10
P009639,G119,L00277,4,730,90,No,2025-03-21
P009640,G119,L00733,3,445,30,No,2025-03-03
P009641,G119,L00659,3,336,50,Yes,2025-03-05
P009642,G119,L00760,1,533,30,Yes,2025-03-15
P009643,G119,L00023,4,1356,100,No,2025-03-26
P009644,G119,L00174,0,0,0,No,2025-03-15
P009645,G119,L00113,4,777,50,No,2025-03-20
P009646,G119,L00792,2,114,10,Yes,2025-03-23
P009647,G119,L00791,2,1437,100,Yes,2025-03-25
P009648,G119,L00713,0,0,0,Yes,2025-03-25
P009649,G119,L00141,2,188,20,No,2025-03-18
P009650,G120,L00468,2,324,50,Yes,2025-03-08
P009651,G120,L00125,4,1336,90,Yes,2025-03-22
P009652,G120,L00553,4,290,30,Yes,2025-03-07
P009653,G120,L00463,2,766,100,No,2025-03-26
P009654,G120,L00621,4,358,50,Yes,2025-03-26
P009655,G120,L00303,3,1551,90,No,2025-03-04
P009656,G120,L00637,4,1112,100,Yes,2025-03-08
P009657,G120,L00813,3,374,50,Yes,2025-03-11
P009658,G120,L00280,4,318,20,Yes,2025-03-04
P009659,G120,L00312,2,1204,100,No,2025-03-02
P009660,G120,L00643,2,690,100,No,2025-03-10
P009661,G120,L00276,4,424,30,Yes,2025-03-18
P009662,G120,L00333,0,0,0,No,2025-03-22
P009663,G120,L00678,2,1482,90,Yes,2025-03-07
P009664,G120,L00547,0,0,0,Yes,2025-03-06
P009665,G120,L00100,1,145,10,Yes,2025-03-25
P009666,G120,L00423,4,540,30,No,2025-03-17
P009667,G120,L00037,3,1530,90,Yes,2025-03-22
P009668,G120,L00663,3,1593,100,No,2025-03-13
P009669,G120,L00382,3,138,20,Yes,2025-03-20
P009670,G120,L00272,0,0,0,Yes,2025-03-05
P009671,G120,L00612,4,156,10,Yes,2025-03-14
P009672,G120,L00176,4,370,50,Yes,2025-03-23
P009673,G120,L00288,3,192,20,Yes,2025-03-13
P009674,G120,L00336,0,0,0,No,2025-03-21
P009675,G121,L00653,1,153,10,No,2025-03-05
P009676,G121,L00526,0,0,0,No,2025-03-26
P009677,G121,L00312,3,389,50,Yes,2025-03-23
P009678,G121,L00203,0,0,0,No,2025-03-15
P009679,G121,L00386,1,998,90,Yes,2025-03-11
P009680,G121,L00627,4,417,30,No,2025-03-14
P009681,G121,L00558,0,0,0,Yes,2025-03-11
P009682,G121,L00129,2,178,10,No,2025-03-17
P009683,G121,L00373,3,464,70,Yes,2025-03-19
P009684,G121,L00451,4,1244,100,Yes,2025-03-04
P009685,G121,L00564,1,608,50,No,2025-03-05
P009686,G121,L00251,2,751,50,Yes,2025-03-19
P009687,G121,L00463,2,935,90,Yes,2025-03-24
P009688,G121,L00078,0,0,0,No,2025-03-24
P009689,G121,L00284,1,819,90,No,2025-03-11
P009690,G121,L00712,0,0,0,Yes,2025-03-06
P009691,G121,L00009,3,1564,90,No,2025-03-12
P009692,G121,L00146,0,0,0,Yes,2025-03-19
P009693,G121,L00278,3,190,20,No,2025-03-18
P009694,G121,L00848,1,522,50,Yes,2025-03-18
P009695,G121,L00379,1,1059,90,Yes,2025-03-14
P009696,G121,L00664,3,958,70,Yes,2025-03-14
P009697,G122,L00139,2,1565,90,No,2025-03-12
P009698,G122,L00233,3,822,90,No,2025-03-26
P009699,G122,L00467,0,0,0,Yes,2025-03-13
P009700,G122,L00876,0,0,0,Yes,2025-03-01
P009701,G122,L00005,3,1243,70,No,2025-03-26
P009702,G122,L00666,0,0,0,No,2025-03-20
P009703,G122,L00365,2,1269,90,Yes,2025-03-26
P009704,G122,L00586,4,896,100,No,2025-03-21
P009705,G122,L00644,0,0,0,Yes,2025-03-12
P009706,G122,L00497,1,308,20,No,2025-03-08
P009707,G122,L00144,4,1333,90,No,2025-03-14
P009708,G122,L00431,0,0,0,No,2025-03-21
P009709,G122,L00157,0,0,0,Yes,2025-03-13
P009710,G122,L00875,4,1043,90,No,2025-03-02
P009711,G122,L00036,3,623,70,Yes,2025-03-14
P009712,G122,L00371,1,1033,100,Yes,2025-03-14
P009713,G122,L00204,2,520,30,Yes,2025-03-13
P009714,G122,L00669,0,0,0,Yes,2025-03-21
P009715,G122,L00296,1,669,90,No,2025-03-11
P009716,G122,L00735,2,103,10,No,2025-03-24
P009717,G122,L00366,1,1101,70,No,2025-03-26
P009718,G122,L00315,1,134,10,No,2025-03-01
P009719,G122,L00755,0,0,0,Yes,2025-03-10
P009720,G122,L00622,4,198,30,Yes,2025-03-14
P009721,G122,L00850,2,674,50,Yes,2025-03-09
P009722,G122,L00447,4,795,50,No,2025-03-14
P009723,G122,L00373,3,353,30,Yes,2025-03-06
P009724,G122,L00037,0,0,0,Yes,2025-03-20
P009725,G122,L00436,0,0,0,Yes,2025-03-09
P009726,G122,L00022,3,173,20,Yes,2025-03-04
P009727,G122,L00242,2,581,50,No,2025-03-15
P009728,G122,L00839,3,1581,100,No,2025-03-16
P009729,G122,L00180,3,942,90,No,2025-03-18
P009730,G123,L00757,2,322,20,No,2025-03-04
P009731,G123,L00035,4,978,90,Yes,2025-03-17
P009732,G123,L00854,1,1359,100,Yes,2025-03-11
P009733,G123,L00671,1,1501,90,No,2025-03-16
P009734,G123,L00366,0,0,0,Yes,2025-03-14
P009735,G123,L00748,4,675,50,Yes,2025-03-14
P009736,G123,L00341,1,724,70,No,2025-03-16
P009737,G123,L00032,3,160,20,No,2025-03-01
P009738,G123,L00340,0,0,0,No,2025-03-10
P009739,G123,L00280,3,141,20,No,2025-03-25
P009740,G123,L00388,4,391,30,No,2025-03-01
P009741,G123,L00746,1,563,70,No,2025-03-14
P009742,G123,L00249,1,1202,70,No,2025-03-13
P009743,G123,L00403,2,243,20,No,2025-03-25
P009744,G123,L00532,3,351,30,No,2025-03-22
P009745,G123,L00018,4,633,100,No,2025-03-02
P009746,G123,L00554,0,0,0,Yes,2025-03-25
P009747,G123,L00367,0,0,0,No,2025-03-17
P009748,G123,L00369,4,613,50,No,2025-03-22
P009749,G123,L00780,2,122,20,No,2025-03-25
P009750,G123,L00661,0,0,0,No,2025-03-22
P009751,G123,L00355,4,488,30,Yes,2025-03-16
P009752,G123,L00795,1,916,90,No,2025-03-13
P009753,G123,L00710,4,104,10,Yes,2025-03-09
P009754,G123,L00847,2,277,20,No,2025-03-12
P009755,G123,L00534,4,286,30,No,2025-03-07
P009756,G124,L00411,0,0,0,Yes,2025-03-06
P009757,G124,L00103,3,83,10,Yes,2025-03-20
P009758,G124,L00010,1,1288,100,No,2025-03-18
P009759,G124,L00292,0,0,0,Yes,2025-03-12
P009760,G124,L00664,0,0,0,No,2025-03-08
P009761,G124,L00863,4,599,50,Yes,2025-03-25
P009762,G124,L00015,0,0,0,No,2025-03-01
P009763,G124,L00782,1,381,30,No,2025-03-18
P009764,G124,L00237,3,140,10,Yes,2025-03-10
P009765,G124,L00593,3,197,30,No,2025-03-17
P009766,G124,L00579,3,421,30,Yes,2025-03-18
P009767,G124,L00371,2,414,50,No,2025-03-15
P009768,G124,L00880,0,0,0,Yes,2025-03-04
P009769,G124,L00478,2,124,10,No,2025-03-01
P009770,G124,L00274,1,983,100,Yes,2025-03-16
P009771,G124,L00211,1,951,70,Yes,2025-03-09
P009772,G124,L00377,4,145,10,Yes,2025-03-09
P009773,G124,L00662,1,123,10,Yes,2025-03-26
P009774,G124,L00608,0,0,0,No,2025-03-13
P009775,G124,L00430,4,309,30,Yes,2025-03-22
P009776,G124,L00586,0,0,0,No,2025-03-26
P009777,G124,L00123,1,150,10,No,2025-03-06
P009778,G124,L00673,4,468,30,No,2025-03-26
P009779,G124,L00360,0,0,0,No,2025-03-09
P009780,G124,L00003,4,1566,90,Yes,2025-03-14
P009781,G124,L00842,0,0,0,Yes,2025-03-18
P009782,G124,L00846,4,1136,70,No,2025-03-12
P009783,G124,L00317,1,393,30,Yes,2025-03-07
P009784,G124,L00169,4,138,10,No,2025-03-11
P009785,G124,L00170,0,0,0,Yes,2025-03-07
P009786,G124,L00821,2,1167,90,No,2025-03-03
P009787,G124,L00524,1,323,50,Yes,2025-03-20
P009788,G124,L00313,4,463,70,No,2025-03-23
P009789,G124,L00873,2,419,50,Yes,2025-03-06
P009790,G124,L00226,2,666,50,No,2025-03-02
P009791,G124,L00331,0,0,0,No,2025-03-19
P009792,G124,L00559,4,63,10,Yes,2025-03-08
P009793,G124,L00483,3,881,100,Yes,2025-03-06
P009794,G125,L00396,1,781,100,No,2025-03-02
P009795,G125,L00107,2,985,90,No,2025-03-19
P009796,G125,L00553,4,1015,90,Yes,2025-03-06
P009797,G125,L00455,3,774,90,Yes,2025-03-18
P009798,G125,L00376,3,111,10,No,2025-03-16
P009799,G125,L00031,2,1239,100,No,2025-03-21
P009800,G125,L00266,2,181,30,No,2025-03-19
P009801,G125,L00442,2,1128,90,Yes,2025-03-06
P009802,G125,L00060,4,187,20,No,2025-03-12
P009803,G125,L00836,1,97,10,Yes,2025-03-04
P009804,G125,L00745,0,0,0,Yes,2025-03-24
P009805,G125,L00691,3,1597,100,No,2025-03-01
P009806,G125,L00157,4,833,70,Yes,2025-03-12
P009807,G125,L00285,4,220,30,No,2025-03-23
P009808,G125,L00379,2,110,10,Yes,2025-03-17
P009809,G125,L00777,4,172,10,No,2025-03-14
P009810,G125,L00331,1,739,100,Yes,2025-03-19
P009811,G125,L00572,1,454,30,Yes,2025-03-03
P009812,G125,L00181,1,176,10,No,2025-03-18
P009813,G125,L00450,3,132,10,Yes,2025-03-10
P009814,G125,L00591,2,1151,90,No,2025-03-13
P009815,G126,L00007,3,319,50,Yes,2025-03-09
P009816,G126,L00111,4,822,100,No,2025-03-01
P009817,G126,L00278,4,1386,90,No,2025-03-05
P009818,G126,L00215,1,436,30,No,2025-03-18
P009819,G126,L00390,2,1394,90,No,2025-03-18
P009820,G126,L00094,3,1467,90,No,2025-03-02
P009821,G126,L00598,0,0,0,No,2025-03-19
P009822,G126,L00430,1,451,50,Yes,2025-03-24
P009823,G126,L00426,4,158,10,No,2025-03-09
P009824,G126,L00707,3,1067,70,Yes,2025-03-25
P009825,G126,L00836,4,429,70,Yes,2025-03-22
P009826,G126,L00778,4,462,30,Yes,2025-03-05
P009827,G126,L00413,4,303,30,Yes,2025-03-21
P009828,G126,L00500,4,502,50,Yes,2025-03-25
P009829,G126,L00859,1,883,50,No,2025-03-26
P009830,G126,L00156,3,250,20,Yes,2025-03-05
P009831,G126,L00552,0,0,0,Yes,2025-03-26
P009832,G126,L00588,4,1249,100,Yes,2025-03-05
P009833,G126,L00404,1,283,20,No,2025-03-16
P009834,G126,L00189,2,162,10,No,2025-03-13
P009835,G126,L00677,0,0,0,Yes,2025-03-24
P009836,G126,L00010,4,910,70,Yes,2025-03-14
P009837,G126,L00686,1,912,100,Yes,2025-03-19
P009838,G126,L00665,2,421,30,Yes,2025-03-09
P009839,G126,L00153,2,445,50,No,2025-03-12
P009840,G126,L00183,1,1000,90,Yes,2025-03-10
P009841,G126,L00750,4,1188,70,Yes,2025-03-14
P009842,G126,L00281,3,598,50,Yes,2025-03-12
P009843,G126,L00335,0,0,0,No,2025-03-13
P009844,G126,L00726,0,0,0,No,2025-03-15
P009845,G126,L00880,1,505,30,No,2025-03-02
P009846,G126,L00175,3,835,70,Yes,2025-03-20
P009847,G126,L00455,0,0,0,Yes,2025-03-04
P009848,G127,L00657,1,1577,100,Yes,2025-03-25
P009849,G127,L00788,1,393,30,Yes,2025-03-24
P009850,G127,L00710,4,465,30,Yes,2025-03-25
P009851,G127,L00686,4,795,70,No,2025-03-13
P009852,G127,L00546,2,248,20,Yes,2025-03-06
P009853,G127,L00275,1,1021,70,Yes,2025-03-03
P009854,G127,L00337,4,450,30,No,2025-03-05
P009855,G127,L00154,3,112,10,Yes,2025-03-06
P009856,G127,L00085,0,0,0,No,2025-03-15
P009857,G127,L00590,0,0,0,No,2025-03-21
P009858,G127,L00396,0,0,0,No,2025-03-20
P009859,G127,L00009,0,0,0,No,2025-03-22
P009860,G127,L00467,1,153,20,Yes,2025-03-08
P009861,G127,L00844,1,812,70,No,2025-03-09
P009862,G127,L00420,0,0,0,No,2025-03-05
P009863,G127,L00126,1,300,30,Yes,2025-03-02
P009864,G127,L00638,0,0,0,Yes,2025-03-06
P009865,G127,L00419,0,0,0,No,2025-03-17
P009866,G127,L00017,1,404,50,No,2025-03-12
P009867,G127,L00690,0,0,0,No,2025-03-26
P009868,G127,L00071,2,784,100,No,2025-03-17
P009869,G127,L00821,4,263,20,Yes,2025-03-16
P009870,G127,L00526,4,518,30,Yes,2025-03-03
P009871,G127,L00512,1,98,10,Yes,2025-03-01
P009872,G127,L00160,4,1571,90,No,2025-03-20
P009873,G127,L00341,0,0,0,Yes,2025-03-06
P009874,G127,L00210,4,975,70,Yes,2025-03-18
P009875,G127,L00876,1,1420,100,Yes,2025-03-01
P009876,G127,L00787,2,948,90,Yes,2025-03-09
P009877,G127,L00521,0,0,0,No,2025-03-22
P009878,G127,L00571,0,0,0,No,2025-03-18
P009879,G127,L00875,3,1143,90,Yes,2025-03-21
P009880,G128,L00326,4,1000,90,No,2025-03-21
P009881,G128,L00183,1,732,50,Yes,2025-03-22
P009882,G128,L00385,1,457,30,Yes,2025-03-03
P009883,G128,L00280,3,1056,90,No,2025-03-21
P009884,G128,L00312,1,1569,90,No,2025-03-22
P009885,G128,L00094,2,1274,90,No,2025-03-10
P009886,G128,L00353,0,0,0,Yes,2025-03-13
P009887,G128,L00421,0,0,0,Yes,2025-03-15
P009888,G128,L00563,1,404,50,Yes,2025-03-13
P009889,G128,L00826,4,802,70,No,2025-03-23
P009890,G128,L00265,4,403,30,Yes,2025-03-17
P009891,G128,L00463,3,856,100,Yes,2025-03-22
P009892,G128,L00341,4,1227,100,Yes,2025-03-14
P009893,G128,L00099,4,630,50,Yes,2025-03-22
P009894,G128,L00277,0,0,0,Yes,2025-03-23
P009895,G128,L00840,2,1167,70,Yes,2025-03-23
P009896,G128,L00542,4,716,100,No,2025-03-03
P009897,G128,L00327,1,243,20,No,2025-03-15
P009898,G128,L00402,2,384,50,Yes,2025-03-05
P009899,G128,L00594,0,0,0,No,2025-03-03
P009900,G128,L00336,2,1514,100,Yes,2025-03-06
P009901,G128,L00029,4,1631,100,Yes,2025-03-19
P009902,G128,L00192,1,1389,100,No,2025-03-20
P009903,G128,L00047,0,0,0,Yes,2025-03-16
P009904,G128,L00261,2,894,90,No,2025-03-03
P009905,G128,L00284,0,0,0,No,2025-03-12
P009906,G128,L00357,1,791,70,Yes,2025-03-18
P009907,G128,L00282,4,1200,70,No,2025-03-17
P009908,G128,L00375,3,715,100,No,2025-03-12
P009909,G128,L00168,3,437,50,Yes,2025-03-03
P009910,G128,L00322,0,0,0,No,2025-03-25
P009911,G128,L00771,2,733,100,No,2025-03-23
P009912,G128,L00196,3,616,50,No,2025-03-23
P009913,G128,L00137,2,821,70,Yes,2025-03-18
P009914,G128,L00314,2,954,90,Yes,2025-03-16
P009915,G128,L00264,0,0,0,No,2025-03-25
P009916,G128,L00439,4,751,70,Yes,2025-03-22
P009917,G128,L00290,2,489,30,No,2025-03-22
P009918,G128,L00634,3,527,70,Yes,2025-03-02
P009919,G129,L00757,0,0,0,No,2025-03-04
P009920,G129,L00253,0,0,0,Yes,2025-03-23
P009921,G129,L00601,1,328,50,No,2025-03-12
P009922,G129,L00236,4,273,30,Yes,2025-03-21
P009923,G129,L00330,0,0,0,Yes,2025-03-18
P009924,G129,L00694,0,0,0,Yes,2025-03-18
P009925,G129,L00397,2,151,20,No,2025-03-12
P009926,G129,L00278,2,1309,90,No,2025-03-08
P009927,G129,L00399,3,441,30,No,2025-03-25
P009928,G129,L00099,3,1157,70,No,2025-03-22
P009929,G129,L00414,1,488,70,No,2025-03-22
P009930,G129,L00235,0,0,0,No,2025-03-09
P009931,G129,L00865,2,1493,100,No,2025-03-21
P009932,G129,L00587,2,748,50,Yes,2025-03-01
P009933,G129,L00312,2,574,50,Yes,2025-03-18
P009934,G129,L00781,0,0,0,No,2025-03-04
P009935,G129,L00244,3,1516,100,Yes,2025-03-21
P009936,G129,L00041,1,184,20,Yes,2025-03-01
P009937,G129,L00196,3,241,20,Yes,2025-03-06
P009938,G129,L00256,0,0,0,No,2025-03-08
P009939,G129,L00791,4,236,20,Yes,2025-03-01
P009940,G129,L00800,4,446,30,Yes,2025-03-16
P009941,G129,L00697,0,0,0,No,2025-03-02
P009942,G129,L00220,0,0,0,Yes,2025-03-26
P009943,G130,L00457,1,79,10,No,2025-03-05
P009944,G130,L00435,2,1411,100,No,2025-03-13
P009945,G130,L00396,3,800,70,Yes,2025-03-14
P009946,G130,L00120,0,0,0,No,2025-03-16
P009947,G130,L00828,4,473,30,No,2025-03-17
P009948,G130,L00463,2,1153,90,Yes,2025-03-05
P009949,G130,L00088,2,254,20,No,2025-03-25
P009950,G130,L00077,0,0,0,No,2025-03-17
P009951,G130,L00550,0,0,0,No,2025-03-04
P009952,G130,L00685,0,0,0,Yes,2025-03-20
P009953,G130,L00424,3,179,20,Yes,2025-03-14
P009954,G130,L00879,0,0,0,Yes,2025-03-19
P009955,G130,L00497,0,0,0,No,2025-03-17
P009956,G130,L00338,3,1130,70,No,2025-03-04
P009957,G130,L00826,0,0,0,No,2025-03-07
P009958,G130,L00687,2,1466,100,Yes,2025-03-02
P009959,G130,L00241,4,615,50,No,2025-03-14
P009960,G130,L00248,3,434,50,No,2025-03-18
P009961,G130,L00501,4,226,20,Yes,2025-03-03
P009962,G130,L00297,1,628,100,No,2025-03-12
P009963,G130,L00170,0,0,0,No,2025-03-15
P009964,G130,L00859,4,583,50,Yes,2025-03-25
P009965,G130,L00379,4,563,50,Yes,2025-03-07
P009966,G130,L00249,2,87,10,Yes,2025-03-26
P009967,G130,L00522,3,880,50,No,2025-03-19
P009968,G130,L00569,3,478,30,No,2025-03-14
P009969,G130,L00344,4,1178,100,Yes,2025-03-21
P009970,G130,L00042,4,574,50,No,2025-03-23
P009971,G130,L00364,0,0,0,No,2025-03-07
P009972,G130,L00366,4,1337,90,Yes,2025-03-19
P009973,G131,L00019,3,503,70,No,2025-03-11
P009974,G131,L00121,2,695,90,Yes,2025-03-26
P009975,G131,L00710,3,756,70,No,2025-03-07
P009976,G131,L00306,2,510,70,No,2025-03-21
P009977,G131,L00495,4,195,20,Yes,2025-03-13
P009978,G131,L00167,1,884,100,No,2025-03-17
P009979,G131,L00385,2,210,30,No,2025-03-04
P009980,G131,L00171,3,120,10,No,2025-03-05
P009981,G131,L00100,1,305,30,No,2025-03-08
P009982,G131,L00618,2,199,20,No,2025-03-13
P009983,G131,L00153,0,0,0,Yes,2025-03-23
P009984,G131,L00335,1,314,20,No,2025-03-08
P009985,G131,L00365,0,0,0,No,2025-03-26
P009986,G131,L00208,2,1629,100,No,2025-03-07
P009987,G131,L00609,3,101,10,No,2025-03-07
P009988,G131,L00103,2,638,90,No,2025-03-19
P009989,G131,L00027,2,154,10,Yes,2025-03-20
P009990,G131,L00738,3,326,50,No,2025-03-03
P009991,G131,L00192,2,655,70,Yes,2025-03-23
P009992,G131,L00158,4,240,20,Yes,2025-03-16
P009993,G131,L00196,2,530,30,No,2025-03-03
P009994,G131,L00526,3,92,10,No,2025-03-17
P009995,G131,L00473,0,0,0,No,2025-03-18
P009996,G131,L00172,0,0,0,Yes,2025-03-09
P009997,G131,L00716,1,708,70,No,2025-03-18
P009998,G131,L00351,0,0,0,Yes,2025-03-24
P009999,G131,L00764,1,1484,100,Yes,2025-03-26
P010000,G131,L00118,0,0,0,Yes,2025-03-22
P010001,G132,L00294,0,0,0,Yes,2025-03-25
P010002,G132,L00560,4,818,90,No,2025-03-26
P010003,G132,L00121,4,369,30,No,2025-03-03
P010004,G132,L00403,1,436,30,Yes,2025-03-21
P010005,G132,L00063,0,0,0,Yes,2025-03-11
P010006,G132,L00486,4,408,30,No,2025-03-07
P010007,G132,L00228,3,702,50,Yes,2025-03-13
P010008,G132,L00129,1,76,10,No,2025-03-23
P010009,G132,L00076,0,0,0,No,2025-03-02
P010010,G132,L00661,3,621,90,Yes,2025-03-08
P010011,G132,L00680,2,1199,100,No,2025-03-03
P010012,G132,L00811,2,847,70,Yes,2025-03-07
P010013,G132,L00733,4,451,70,Yes,2025-03-20
P010014,G132,L00487,4,142,10,Yes,2025-03-25
P010015,G132,L00202,3,448,50,No,2025-03-23
P010016,G132,L00821,4,332,30,Yes,2025-03-24
P010017,G132,L00149,4,664,50,No,2025-03-24
P010018,G132,L00507,0,0,0,Yes,2025-03-26
P010019,G132,L00688,1,642,50,No,2025-03-18
P010020,G132,L00112,3,79,10,No,2025-03-24
P010021,G132,L00122,3,198,20,Yes,2025-03-26
P010022,G132,L00724,2,64,10,No,2025-03-04
P010023,G132,L00709,4,277,30,No,2025-03-12
P010024,G132,L00418,3,444,30,Yes,2025-03-10
P010025,G132,L00677,0,0,0,Yes,2025-03-19
P010026,G132,L00550,4,783,50,No,2025-03-22
P010027,G132,L00169,4,868,90,No,2025-03-22
P010028,G132,L00241,0,0,0,Yes,2025-03-17
P010029,G132,L00120,2,327,20,No,2025-03-25
P010030,G132,L00652,0,0,0,Yes,2025-03-20
P010031,G133,L00506,3,1680,100,Yes,2025-03-21
P010032,G133,L00679,0,0,0,No,2025-03-19
P010033,G133,L00306,0,0,0,Yes,2025-03-25
P010034,G133,L00845,1,1163,90,No,2025-03-07
P010035,G133,L00749,3,450,50,No,2025-03-01
P010036,G133,L00680,2,522,50,No,2025-03-25
P010037,G133,L00573,4,532,50,Yes,2025-03-20
P010038,G133,L00445,3,1394,100,Yes,2025-03-11
P010039,G133,L00118,0,0,0,Yes,2025-03-25
P010040,G133,L00242,0,0,0,No,2025-03-26
P010041,G133,L00293,2,610,50,No,2025-03-01
P010042,G133,L00570,1,185,20,No,2025-03-07
P010043,G133,L00422,1,1677,100,Yes,2025-03-02
P010044,G133,L00523,0,0,0,Yes,2025-03-24
P010045,G133,L00216,4,846,90,No,2025-03-05
P010046,G133,L00105,2,1148,70,Yes,2025-03-17
P010047,G133,L00377,2,1176,70,No,2025-03-25
P010048,G133,L00459,2,509,30,Yes,2025-03-14
P010049,G133,L00265,1,1212,100,No,2025-03-03
P010050,G133,L00048,4,332,50,No,2025-03-20
P010051,G133,L00695,4,141,10,Yes,2025-03-03
P010052,G133,L00810,4,1119,100,Yes,2025-03-12
P010053,G133,L00549,1,513,30,No,2025-03-06
P010054,G133,L00709,0,0,0,No,2025-03-13
P010055,G133,L00833,0,0,0,No,2025-03-09
P010056,G133,L00254,4,445,30,No,2025-03-23
P010057,G133,L00768,1,439,30,No,2025-03-15
P010058,G133,L00323,0,0,0,No,2025-03-14
P010059,G133,L00633,2,471,50,Yes,2025-03-01
P010060,G133,L00017,3,234,30,Yes,2025-03-20
P010061,G133,L00134,2,682,90,No,2025-03-06
P010062,G133,L00808,1,82,10,Yes,2025-03-17
P010063,G133,L00333,2,312,20,No,2025-03-15
P010064,G134,L00210,3,262,20,Yes,2025-03-09
P010065,G134,L00531,3,718,70,Yes,2025-03-09
P010066,G134,L00818,0,0,0,No,2025-03-20
P010067,G134,L00523,2,896,50,Yes,2025-03-11
P010068,G134,L00471,3,339,50,Yes,2025-03-17
P010069,G134,L00106,2,941,90,Yes,2025-03-16
P010070,G134,L00285,1,286,20,Yes,2025-03-21
P010071,G134,L00164,3,757,100,No,2025-03-21
P010072,G134,L00506,2,865,50,No,2025-03-13
P010073,G134,L00124,0,0,0,No,2025-03-14
P010074,G134,L00793,0,0,0,Yes,2025-03-24
P010075,G134,L00604,4,180,10,No,2025-03-23
P010076,G134,L00686,0,0,0,No,2025-03-23
P010077,G134,L00162,0,0,0,No,2025-03-22
P010078,G134,L00359,4,384,30,Yes,2025-03-10
P010079,G134,L00856,4,629,90,No,2025-03-22
P010080,G134,L00029,4,693,70,Yes,2025-03-24
P010081,G134,L00609,1,1099,100,No,2025-03-21
P010082,G134,L00333,2,565,50,Yes,2025-03-01
P010083,G134,L00537,1,460,50,Yes,2025-03-01
P010084,G135,L00291,1,187,20,No,2025-03-14
P010085,G135,L00380,1,1100,100,No,2025-03-10
P010086,G135,L00477,3,1047,70,No,2025-03-10
P010087,G135,L00224,2,701,90,No,2025-03-03
P010088,G135,L00687,1,462,30,Yes,2025-03-06
P010089,G135,L00031,3,157,20,No,2025-03-08
P010090,G135,L00387,0,0,0,Yes,2025-03-02
P010091,G135,L00287,4,310,20,Yes,2025-03-13
P010092,G135,L00210,0,0,0,Yes,2025-03-04
P010093,G135,L00831,2,1408,90,Yes,2025-03-25
P010094,G135,L00691,3,143,10,Yes,2025-03-17
P010095,G135,L00200,1,684,90,No,2025-03-18
P010096,G135,L00596,1,1182,90,No,2025-03-18
P010097,G135,L00076,2,297,30,No,2025-03-05
P010098,G135,L00775,4,1398,100,Yes,2025-03-12
P010099,G135,L00829,3,741,100,Yes,2025-03-09
P010100,G135,L00053,4,1458,100,No,2025-03-03
P010101,G135,L00383,3,544,90,Yes,2025-03-24
P010102,G135,L00242,4,730,50,No,2025-03-25
P010103,G135,L00530,3,583,70,No,2025-03-11
