student_unique_id,course_id,oral_grade,practical_grade,midterm_grade,assignment_grade
G134,A00042,7.1,5.1,6.1,3.0
G134,A00043,7.9,7.6,4.7,10.0
G134,A00044,5.3,6.1,7.2,3.0
G134,A00045,7.6,7.8,5.9,3.0
G134,A00046,7.8,6.5,6.3,10.0
G134,A00047,7.7,6.6,4.6,3.0
G134,A00048,6.7,6.8,5.3,3.0
G134,A00049,6.7,7.5,5.6,3.0
G134,A00050,5.9,6.0,7.2,10.0
G134,A00051,7.1,5.4,7.1,10.0
G134,A00052,6.4,6.9,4.9,10.0
G134,A00053,6.9,6.1,6.5,3.0
G134,A00054,6.0,6.5,5.0,10.0
G134,A00055,7.1,7.3,8.0,3.0
G134,A00056,7.4,6.7,7.8,3.0
G134,A00073,5.0,7.2,6.3,10.0
G134,A00074,7.4,6.9,6.8,10.0
G134,A00075,6.4,7.6,7.2,3.0
G134,A00076,7.5,7.5,6.9,3.0
G135,A00049,6.0,6.9,6.8,3.0
G135,A00050,5.8,7.4,7.8,10.0
G135,A00051,7.7,8.1,6.4,10.0
G135,A00052,5.4,6.5,6.5,3.0
G135,A00053,7.5,6.4,7.4,10.0
G135,A00054,6.2,7.7,6.7,3.0
G135,A00055,6.3,7.0,6.9,10.0
G135,A00056,5.6,5.2,4.9,10.0
G135,A00057,6.5,8.1,5.5,10.0
G135,A00058,0.0,0.0,4.6,3.0
G135,A00059,4.6,7.6,6.0,3.0
G135,A00060,5.5,7.7,5.8,10.0
G135,A00065,4.5,8.3,8.0,10.0
G135,A00066,7.9,5.2,6.4,3.0
G135,A00067,7.9,7.1,7.1,10.0
G135,A00068,5.9,6.5,5.3,10.0
G135,A00069,7.0,6.2,7.3,3.0
G135,A00070,0.0,0.0,6.5,3.0
G135,A00071,0.0,0.0,6.8,3.0
G135,A00072,7.3,6.7,5.2,10.0
G136,A00049,7.8,5.4,6.2,10.0
G136,A00050,5.9,7.1,6.5,3.0
G136,A00051,7.2,7.6,6.4,3.0
G136,A00052,5.4,7.7,7.7,10.0
G136,A00061,8.0,8.2,7.6,3.0
G136,A00062,4.6,6.4,7.9,10.0
G136,A00063,6.6,8.3,6.7,3.0
G136,A00064,0.0,0.0,7.9,10.0
G136,A00065,6.9,6.0,7.3,3.0
G136,A00066,4.9,5.6,5.1,10.0
G136,A00067,7.8,6.5,5.7,10.0
G136,A00068,5.1,6.4,5.0,3.0
G136,A00069,6.7,7.0,4.0,10.0
G136,A00070,5.3,7.0,4.8,10.0
G136,A00071,5.6,7.6,4.0,3.0
G136,A00072,6.4,6.8,6.9,10.0
G136,A00073,6.0,5.4,5.7,10.0
G136,A00074,5.1,8.0,5.3,3.0
G136,A00075,5.1,6.1,7.0,10.0
G136,A00076,6.0,8.4,7.3,10.0
G137,A00053,7.2,5.4,7.9,10.0
G137,A00054,0.0,0.0,6.6,10.0
G137,A00055,4.8,5.3,5.8,10.0
G137,A00056,5.9,5.8,5.2,3.0
G137,A00061,4.9,5.2,4.9,3.0
G137,A00062,4.6,7.5,4.9,10.0
G137,A00063,6.8,8.0,5.6,3.0
G137,A00064,0.0,0.0,8.0,10.0
G137,A00065,5.1,8.2,4.0,3.0
G137,A00066,5.3,7.1,4.8,10.0
G137,A00067,4.6,7.2,4.8,3.0
G137,A00068,7.4,8.0,6.9,10.0
G137,A00069,7.9,6.0,5.4,3.0
G137,A00070,5.0,6.2,5.8,3.0
G137,A00071,0.0,0.0,4.6,3.0
G137,A00072,7.5,8.2,5.6,10.0
G137,A00077,7.7,8.4,4.4,10.0
G137,A00078,6.0,8.2,6.1,3.0
G137,A00079,4.7,5.4,4.4,10.0
G137,A00080,4.6,7.9,7.2,10.0
G138,A00045,6.5,6.4,6.3,3.0
G138,A00046,5.9,8.5,6.9,3.0
G138,A00047,4.6,6.7,5.7,10.0
G138,A00048,6.5,6.9,5.5,10.0
G138,A00049,0.0,0.0,4.4,10.0
G138,A00050,7.3,6.1,6.1,3.0
G138,A00051,5.6,5.3,6.1,10.0
G138,A00052,4.6,8.1,5.9,10.0
G138,A00053,6.6,7.8,7.0,10.0
G138,A00054,5.9,5.5,7.3,10.0
G138,A00055,7.9,7.7,7.0,10.0
G138,A00056,0.0,0.0,4.6,10.0
G138,A00057,5.5,6.4,6.5,3.0
G138,A00058,7.0,5.9,4.3,3.0
G138,A00059,5.5,8.0,6.8,10.0
G138,A00060,7.7,7.5,5.5,3.0
G138,A00061,5.8,6.9,4.5,3.0
G138,A00062,6.4,7.1,7.4,10.0
G138,A00063,4.7,5.3,6.5,3.0
G138,A00064,6.0,6.7,5.4,10.0
G139,A00041,7.4,5.7,4.1,10.0
G139,A00042,7.3,5.7,6.1,3.0
G139,A00043,5.3,7.3,7.7,3.0
G139,A00044,5.3,8.2,6.4,3.0
G139,A00045,7.4,6.4,7.9,3.0
G139,A00046,7.8,5.7,4.5,3.0
G139,A00047,4.8,7.3,6.3,10.0
G139,A00048,6.1,8.0,7.2,3.0
G139,A00049,5.7,7.6,6.1,3.0
G139,A00050,0.0,0.0,4.4,10.0
G139,A00051,4.8,6.9,6.3,3.0
G139,A00052,5.2,7.6,6.4,10.0
G139,A00069,7.1,5.5,6.9,3.0
G139,A00070,4.7,6.2,7.0,10.0
G139,A00071,6.2,6.4,7.1,3.0
G139,A00072,6.0,6.8,6.7,10.0
G139,A00073,0.0,0.0,4.9,3.0
G139,A00074,5.9,8.1,5.6,3.0
G139,A00075,6.4,5.5,7.1,10.0
G139,A00076,5.1,5.6,7.8,10.0
G140,A00041,6.5,6.3,4.3,10.0
G140,A00042,7.3,6.0,6.1,3.0
G140,A00043,7.2,7.2,5.3,3.0
G140,A00044,5.0,8.2,4.9,3.0
G140,A00045,0.0,0.0,6.0,10.0
G140,A00046,5.4,7.3,6.4,3.0
G140,A00047,5.8,7.9,4.0,3.0
G140,A00048,5.9,6.8,7.1,10.0
G140,A00053,6.9,5.7,7.3,10.0
G140,A00054,4.7,6.8,7.9,10.0
G140,A00055,4.6,6.9,4.7,10.0
G140,A00056,5.9,7.6,6.4,10.0
G140,A00065,6.9,5.8,5.7,10.0
G140,A00066,0.0,0.0,5.3,10.0
G140,A00067,6.7,6.3,6.3,10.0
G140,A00068,5.4,8.4,7.1,10.0
G140,A00073,7.6,6.6,4.1,10.0
G140,A00074,7.6,7.6,7.9,10.0
G140,A00075,5.5,7.6,7.2,10.0
G140,A00076,5.3,5.9,7.0,10.0
G141,A00041,0.0,0.0,7.0,10.0
G141,A00042,5.3,8.1,5.6,10.0
G141,A00043,6.9,6.7,7.0,3.0
G141,A00044,7.4,8.3,5.5,10.0
G141,A00049,6.9,5.8,7.6,10.0
G141,A00050,7.4,5.3,4.7,3.0
G141,A00051,5.9,8.1,5.2,10.0
G141,A00052,5.0,8.0,6.2,10.0
G141,A00057,7.1,8.5,5.3,10.0
G141,A00058,5.8,7.4,5.7,10.0
G141,A00059,6.8,8.3,6.0,10.0
G141,A00060,5.4,7.9,7.4,3.0
G141,A00065,4.8,8.0,6.1,10.0
G141,A00066,8.0,7.0,5.4,10.0
G141,A00067,5.0,6.3,5.0,10.0
G141,A00068,8.0,8.3,5.6,10.0
G141,A00077,7.9,6.5,6.1,10.0
G141,A00078,7.3,6.9,7.0,10.0
G141,A00079,6.8,6.6,4.5,10.0
G141,A00080,0.0,0.0,4.9,3.0
G142,A00041,7.5,6.6,5.5,3.0
G142,A00042,5.5,5.2,5.4,10.0
G142,A00043,6.1,8.1,5.6,3.0
G142,A00044,6.7,6.6,7.2,10.0
G142,A00053,5.9,7.1,5.3,10.0
G142,A00054,6.0,5.5,6.0,10.0
G142,A00055,5.7,5.0,6.5,10.0
G142,A00056,6.5,5.9,4.9,10.0
G142,A00057,7.5,7.5,6.9,10.0
G142,A00058,5.2,5.3,6.2,3.0
G142,A00059,7.8,8.2,5.8,3.0
G142,A00060,0.0,0.0,7.2,3.0
G142,A00073,7.4,5.7,5.0,3.0
G142,A00074,0.0,0.0,7.5,3.0
G142,A00075,7.2,5.0,6.2,3.0
G142,A00076,4.6,7.7,6.4,3.0
G142,A00077,7.4,8.1,7.5,3.0
G142,A00078,4.6,7.1,7.3,10.0
G142,A00079,7.6,5.7,6.4,10.0
G142,A00080,8.0,6.0,7.0,3.0
G143,A00041,5.5,6.7,5.7,10.0
G143,A00042,5.2,8.3,6.2,10.0
G143,A00043,7.2,5.9,4.2,10.0
G143,A00044,5.4,7.6,4.4,3.0
G143,A00049,7.5,6.5,7.3,10.0
G143,A00050,4.9,6.0,4.2,3.0
G143,A00051,4.9,6.6,4.7,3.0
G143,A00052,7.9,5.2,7.2,10.0
G143,A00053,6.9,7.8,4.0,3.0
G143,A00054,7.5,5.9,5.1,3.0
G143,A00055,5.6,7.5,6.3,3.0
G143,A00056,6.9,5.2,6.4,3.0
G143,A00069,0.0,0.0,7.1,10.0
G143,A00070,6.6,5.7,6.0,3.0
G143,A00071,6.9,8.1,6.0,3.0
G143,A00072,6.5,7.8,6.9,3.0
G143,A00077,6.0,8.4,6.0,10.0
G143,A00078,5.5,6.7,6.4,10.0
G143,A00079,7.2,7.5,7.6,3.0
G143,A00080,5.3,6.3,5.6,10.0
G144,A00041,6.9,5.6,5.5,10.0
G144,A00042,5.3,6.6,4.0,10.0
G144,A00043,6.7,5.6,6.5,3.0
G144,A00044,7.1,8.4,4.1,10.0
G144,A00045,5.3,5.3,6.0,10.0
G144,A00046,4.7,7.1,7.2,3.0
G144,A00047,5.0,7.2,6.2,3.0
G144,A00048,6.6,6.9,5.1,3.0
G144,A00049,7.5,7.3,7.1,10.0
G144,A00050,4.7,5.4,5.1,3.0
G144,A00051,7.1,6.9,6.9,3.0
G144,A00052,5.7,6.0,6.4,10.0
G144,A00057,6.2,8.3,4.7,10.0
G144,A00058,7.8,7.7,7.6,10.0
G144,A00059,5.7,8.4,4.8,10.0
G144,A00060,6.1,5.1,8.0,10.0
G144,A00069,4.5,6.0,4.0,3.0
G144,A00070,4.8,5.7,5.1,10.0
G144,A00071,0.0,0.0,4.8,10.0
G144,A00072,4.6,5.8,4.1,3.0
G145,A00053,6.7,7.4,6.9,3.0
G145,A00054,6.0,5.8,6.8,10.0
G145,A00055,6.4,6.8,7.2,3.0
G145,A00056,5.1,8.1,5.0,10.0
G145,A00057,5.5,7.4,5.8,3.0
G145,A00058,6.8,6.4,6.6,3.0
G145,A00059,7.9,6.3,5.8,10.0
G145,A00060,4.7,6.6,6.8,10.0
G145,A00061,7.6,5.6,6.5,3.0
G145,A00062,6.5,7.2,4.5,3.0
G145,A00063,6.5,6.3,7.1,3.0
G145,A00064,6.3,8.0,6.9,3.0
G145,A00065,4.7,7.6,6.6,3.0
G145,A00066,4.8,7.1,4.6,3.0
G145,A00067,6.6,6.3,5.1,10.0
G145,A00068,5.7,5.7,5.6,10.0
G145,A00069,7.7,7.7,5.1,10.0
G145,A00070,5.9,6.7,4.9,10.0
G145,A00071,5.0,5.8,7.2,3.0
G145,A00072,7.0,5.7,6.6,3.0
G146,A00041,5.5,5.6,6.3,10.0
G146,A00042,6.3,7.7,4.9,3.0
G146,A00043,6.9,5.8,7.7,10.0
G146,A00044,7.7,6.8,4.8,10.0
G146,A00053,7.3,6.6,7.2,10.0
G146,A00054,6.9,7.0,7.9,10.0
G146,A00055,6.9,8.1,6.9,10.0
G146,A00056,7.8,8.0,8.0,10.0
G146,A00057,5.5,6.6,6.6,10.0
G146,A00058,4.5,5.1,4.9,10.0
G146,A00059,5.5,6.5,4.8,10.0
G146,A00060,5.3,7.1,5.3,10.0
G146,A00065,6.8,7.0,4.0,3.0
G146,A00066,6.7,7.3,6.7,10.0
G146,A00067,6.6,5.5,5.1,10.0
G146,A00068,4.6,7.3,7.3,10.0
G146,A00069,7.1,5.6,5.4,10.0
G146,A00070,5.6,7.6,5.9,3.0
G146,A00071,6.8,6.2,7.9,10.0
G146,A00072,6.4,7.5,5.0,3.0
G147,A00045,5.7,5.2,6.9,3.0
G147,A00046,5.0,6.4,7.0,10.0
G147,A00047,4.8,7.5,4.9,3.0
G147,A00048,7.4,5.8,6.0,3.0
G147,A00053,7.7,7.8,5.4,10.0
G147,A00054,6.8,7.2,7.1,10.0
G147,A00055,4.9,7.1,6.5,3.0
G147,A00056,5.9,6.2,5.9,10.0
G147,A00061,7.1,6.7,7.1,3.0
G147,A00062,7.2,7.1,4.9,10.0
G147,A00063,4.9,6.7,7.0,10.0
G147,A00064,4.5,7.4,7.5,10.0
G147,A00065,7.0,6.5,7.5,3.0
G147,A00066,5.7,5.7,7.1,10.0
G147,A00067,0.0,0.0,5.6,3.0
G147,A00068,4.5,5.0,7.9,10.0
G147,A00069,6.4,6.1,5.5,10.0
G147,A00070,7.5,7.6,6.6,10.0
G147,A00071,7.9,7.8,4.6,10.0
G147,A00072,6.5,5.7,7.9,10.0
G148,A00041,6.3,8.4,6.8,3.0
G148,A00042,4.8,6.8,7.0,10.0
G148,A00043,6.4,8.2,4.3,10.0
G148,A00044,5.8,7.5,7.1,3.0
G148,A00053,6.6,7.5,7.1,10.0
G148,A00054,5.9,5.3,6.7,3.0
G148,A00055,5.3,5.8,5.2,3.0
G148,A00056,4.8,5.0,6.0,10.0
G148,A00057,5.6,7.5,4.4,10.0
G148,A00058,4.8,6.2,5.9,3.0
G148,A00059,5.1,7.8,5.0,10.0
G148,A00060,8.0,6.2,5.4,3.0
G148,A00061,0.0,0.0,4.7,10.0
G148,A00062,6.4,5.5,4.9,10.0
G148,A00063,0.0,0.0,4.3,3.0
G148,A00064,8.0,6.2,7.7,10.0
G148,A00065,6.5,6.4,6.1,10.0
G148,A00066,7.3,6.2,5.6,10.0
G148,A00067,5.6,7.7,6.1,10.0
G148,A00068,5.6,5.3,6.5,10.0
G149,A00061,5.9,6.2,7.7,3.0
G149,A00062,6.9,7.9,4.7,3.0
G149,A00063,6.9,5.2,5.2,10.0
G149,A00064,5.6,8.3,7.9,10.0
G149,A00065,5.0,8.5,5.5,10.0
G149,A00066,6.7,5.3,4.1,3.0
G149,A00067,4.9,6.0,4.6,3.0
G149,A00068,6.5,6.3,4.1,10.0
G149,A00069,6.9,7.7,8.0,3.0
G149,A00070,7.0,7.1,5.1,3.0
G149,A00071,7.1,7.3,7.7,3.0
G149,A00072,7.6,7.7,8.0,10.0
G149,A00073,6.2,5.4,6.4,3.0
G149,A00074,7.1,7.9,4.1,10.0
G149,A00075,6.7,7.5,4.3,10.0
G149,A00076,5.2,7.0,5.9,3.0
G149,A00077,4.6,8.1,5.6,10.0
G149,A00078,5.5,7.5,6.4,10.0
G149,A00079,6.1,5.7,5.8,10.0
G149,A00080,6.7,6.5,7.7,10.0
G150,A00045,7.5,6.7,6.1,10.0
G150,A00046,5.2,5.2,6.8,10.0
G150,A00047,4.9,8.3,7.6,10.0
G150,A00048,7.9,5.5,4.6,10.0
G150,A00049,4.9,7.4,4.9,3.0
G150,A00050,6.2,6.8,4.4,3.0
G150,A00051,6.5,5.1,4.6,10.0
G150,A00052,6.4,8.2,6.1,3.0
G150,A00057,4.8,8.0,5.3,10.0
G150,A00058,0.0,0.0,5.7,3.0
G150,A00059,4.9,5.8,7.9,3.0
G150,A00060,6.5,5.4,4.6,10.0
G150,A00061,6.4,6.3,6.2,10.0
G150,A00062,5.3,5.9,4.4,10.0
G150,A00063,6.7,6.8,5.3,10.0
G150,A00064,7.4,8.4,6.1,3.0
G150,A00073,4.6,7.0,7.8,3.0
G150,A00074,6.2,8.1,5.6,3.0
G150,A00075,6.9,7.3,4.3,3.0
G150,A00076,5.4,6.7,5.6,3.0
G151,A00045,5.6,8.0,4.6,10.0
G151,A00046,6.6,6.6,4.9,3.0
G151,A00047,7.6,8.0,6.5,3.0
G151,A00048,7.3,6.0,4.3,10.0
G151,A00049,6.5,5.5,5.9,3.0
G151,A00050,7.1,8.0,6.4,3.0
G151,A00051,5.8,7.1,5.7,10.0
G151,A00052,6.7,8.1,4.1,10.0
G151,A00069,6.1,8.3,7.9,10.0
G151,A00070,5.2,5.2,5.5,3.0
G151,A00071,7.0,6.8,7.1,3.0
G151,A00072,6.4,6.3,5.3,10.0
G151,A00073,5.8,7.2,5.9,10.0
G151,A00074,7.7,7.8,5.6,3.0
G151,A00075,4.6,6.0,5.4,10.0
G151,A00076,5.6,6.9,4.1,10.0
G151,A00077,4.7,7.5,5.4,3.0
G151,A00078,7.2,5.5,7.6,10.0
G151,A00079,7.0,7.8,6.8,3.0
G151,A00080,5.7,7.1,4.6,10.0
G152,A00045,0.0,0.0,6.4,3.0
G152,A00046,5.9,6.2,7.6,10.0
G152,A00047,7.1,5.4,6.8,3.0
G152,A00048,6.1,6.8,4.6,3.0
G152,A00057,5.9,5.3,7.5,3.0
G152,A00058,7.8,8.4,5.2,3.0
G152,A00059,5.4,5.1,5.8,3.0
G152,A00060,4.9,7.6,6.1,3.0
G152,A00061,6.5,6.8,7.4,3.0
G152,A00062,7.9,6.3,7.7,10.0
G152,A00063,5.8,5.2,7.7,10.0
G152,A00064,4.7,7.2,4.0,10.0
G152,A00069,0.0,0.0,7.7,3.0
G152,A00070,6.3,6.0,4.2,10.0
G152,A00071,5.1,8.2,5.1,10.0
G152,A00072,6.8,6.1,6.1,10.0
G152,A00073,8.0,6.6,5.9,10.0
G152,A00074,6.1,6.9,6.4,3.0
G152,A00075,5.7,5.4,5.9,3.0
G152,A00076,5.9,8.3,7.7,3.0
G153,A00041,4.9,6.3,5.0,10.0
G153,A00042,7.6,5.3,5.1,3.0
G153,A00043,6.0,6.4,7.7,3.0
G153,A00044,5.9,7.1,4.3,10.0
G153,A00045,6.8,6.8,6.4,10.0
G153,A00046,6.0,7.4,6.7,10.0
G153,A00047,6.8,5.2,6.0,10.0
G153,A00048,4.7,6.0,6.8,3.0
G153,A00061,7.3,7.9,4.7,3.0
G153,A00062,7.8,5.3,7.4,3.0
G153,A00063,6.8,8.0,4.6,10.0
G153,A00064,7.8,5.3,5.6,10.0
G153,A00065,5.0,7.9,4.3,10.0
G153,A00066,0.0,0.0,6.2,3.0
G153,A00067,6.6,7.1,6.7,3.0
G153,A00068,6.5,5.5,7.8,3.0
G153,A00069,5.9,5.2,7.0,10.0
G153,A00070,5.7,5.8,6.2,3.0
G153,A00071,4.9,5.4,7.7,3.0
G153,A00072,5.9,6.1,5.9,3.0
G154,A00041,0.0,0.0,6.2,3.0
G154,A00042,7.1,7.1,6.4,10.0
G154,A00043,5.2,7.8,5.6,3.0
G154,A00044,4.7,7.3,7.4,10.0
G154,A00045,6.4,7.1,4.7,10.0
G154,A00046,6.6,6.4,6.2,3.0
G154,A00047,7.6,6.7,6.9,10.0
G154,A00048,6.5,6.5,7.6,3.0
G154,A00053,5.7,7.9,7.5,10.0
G154,A00054,7.3,5.8,6.0,10.0
G154,A00055,6.4,5.0,6.6,10.0
G154,A00056,4.8,7.3,5.6,10.0
G154,A00057,6.5,5.7,5.9,3.0
G154,A00058,7.7,8.1,7.6,10.0
G154,A00059,5.9,8.0,7.7,10.0
G154,A00060,5.5,5.3,7.6,3.0
G154,A00073,5.0,5.4,4.6,10.0
G154,A00074,5.0,6.7,7.4,3.0
G154,A00075,6.0,7.1,7.8,3.0
G154,A00076,6.6,6.0,5.4,10.0
G155,A00045,4.8,7.5,6.1,10.0
G155,A00046,7.8,7.1,7.1,3.0
G155,A00047,7.1,6.1,6.2,3.0
G155,A00048,0.0,0.0,8.0,3.0
G155,A00049,7.4,7.6,5.8,3.0
G155,A00050,4.8,5.8,6.9,10.0
G155,A00051,6.2,7.9,7.2,3.0
G155,A00052,6.7,6.5,6.0,10.0
G155,A00061,7.4,7.0,7.4,10.0
G155,A00062,7.2,8.1,6.2,10.0
G155,A00063,5.5,8.0,5.6,3.0
G155,A00064,7.8,6.3,4.4,10.0
G155,A00073,4.9,5.7,5.6,3.0
G155,A00074,7.6,7.7,6.9,3.0
G155,A00075,7.9,6.5,7.7,3.0
G155,A00076,5.1,5.7,5.0,3.0
G155,A00077,7.0,8.2,5.4,3.0
G155,A00078,4.6,5.7,4.6,3.0
G155,A00079,5.9,5.1,6.8,10.0
G155,A00080,6.3,5.1,7.8,10.0
G156,A00041,6.5,7.2,6.6,3.0
G156,A00042,7.8,7.3,6.5,3.0
G156,A00043,6.9,6.1,6.2,3.0
G156,A00044,6.2,6.1,4.4,3.0
G156,A00045,7.3,6.2,6.9,10.0
G156,A00046,7.8,7.4,6.4,10.0
G156,A00047,4.6,5.2,6.6,3.0
G156,A00048,7.9,8.3,7.6,10.0
G156,A00053,4.8,5.8,7.1,3.0
G156,A00054,7.4,8.5,7.1,3.0
G156,A00055,5.5,5.6,7.7,3.0
G156,A00056,5.0,7.7,8.0,3.0
G156,A00061,6.0,5.8,6.3,10.0
G156,A00062,6.8,5.3,4.4,10.0
G156,A00063,5.8,8.1,5.8,3.0
G156,A00064,4.7,8.0,7.2,3.0
G156,A00073,6.6,6.4,4.1,10.0
G156,A00074,7.7,7.5,4.2,10.0
G156,A00075,5.8,6.9,4.3,10.0
G156,A00076,5.3,8.0,6.9,10.0
G157,A00041,6.0,6.1,6.0,3.0
G157,A00042,4.7,6.8,5.5,3.0
G157,A00043,7.4,6.7,4.4,3.0
G157,A00044,7.4,6.2,6.9,10.0
G157,A00061,6.6,8.1,5.3,10.0
G157,A00062,5.7,5.6,5.1,10.0
G157,A00063,7.3,5.5,6.6,10.0
G157,A00064,6.4,7.0,6.2,10.0
G157,A00065,7.4,7.3,5.4,10.0
G157,A00066,6.7,5.7,6.6,10.0
G157,A00067,7.2,6.4,5.1,10.0
G157,A00068,6.6,8.3,7.2,10.0
G157,A00069,0.0,0.0,4.9,10.0
G157,A00070,7.9,7.3,4.6,10.0
G157,A00071,6.4,7.6,7.1,10.0
G157,A00072,0.0,0.0,6.8,3.0
G157,A00073,5.3,8.3,4.7,10.0
G157,A00074,6.7,7.6,4.5,3.0
G157,A00075,6.5,6.6,7.4,3.0
G157,A00076,5.1,7.0,7.1,3.0
G158,A00041,4.7,7.4,5.3,3.0
G158,A00042,6.6,7.1,6.6,10.0
G158,A00043,0.0,0.0,4.5,10.0
G158,A00044,6.3,6.2,6.0,3.0
G158,A00053,5.3,6.0,4.1,10.0
G158,A00054,6.8,5.7,5.6,3.0
G158,A00055,4.8,5.1,4.3,10.0
G158,A00056,6.0,5.2,5.9,3.0
G158,A00057,5.1,8.0,5.7,10.0
G158,A00058,5.1,7.4,5.8,3.0
G158,A00059,5.2,7.3,4.2,10.0
G158,A00060,5.9,7.2,5.4,10.0
G158,A00065,4.7,8.0,7.0,3.0
G158,A00066,5.9,6.7,5.5,10.0
G158,A00067,6.3,8.0,6.9,3.0
G158,A00068,6.2,6.3,5.5,3.0
G158,A00073,5.8,8.2,5.7,3.0
G158,A00074,7.4,7.4,6.3,3.0
G158,A00075,0.0,0.0,7.8,10.0
G158,A00076,6.3,7.0,4.4,3.0
G159,A00053,4.7,6.9,4.1,10.0
G159,A00054,4.7,5.5,6.4,10.0
G159,A00055,6.5,7.1,7.8,10.0
G159,A00056,0.0,0.0,8.0,10.0
G159,A00061,7.6,5.2,5.9,10.0
G159,A00062,6.5,8.3,5.9,10.0
G159,A00063,7.9,7.2,6.6,3.0
G159,A00064,4.7,8.1,6.2,10.0
G159,A00065,4.8,7.4,6.5,10.0
G159,A00066,4.7,6.2,7.5,10.0
G159,A00067,5.1,6.8,7.0,10.0
G159,A00068,6.4,7.4,6.0,3.0
G159,A00069,0.0,0.0,5.8,3.0
G159,A00070,4.7,5.9,6.6,10.0
G159,A00071,7.8,8.1,5.8,10.0
G159,A00072,7.4,8.2,5.8,3.0
G159,A00077,5.5,7.3,4.1,10.0
G159,A00078,4.8,8.3,4.7,3.0
G159,A00079,5.1,6.4,6.0,3.0
G159,A00080,4.9,8.3,7.3,3.0
G160,A00049,4.9,7.5,5.1,10.0
G160,A00050,6.3,5.1,6.1,10.0
G160,A00051,5.4,8.2,5.4,3.0
G160,A00052,5.8,6.7,4.4,3.0
G160,A00053,8.0,6.6,7.8,3.0
G160,A00054,6.9,7.0,7.4,3.0
G160,A00055,7.8,5.5,4.3,3.0
G160,A00056,5.0,6.6,6.9,10.0
G160,A00057,5.8,7.9,5.4,3.0
G160,A00058,6.4,5.1,8.0,10.0
G160,A00059,4.8,6.0,5.2,10.0
G160,A00060,4.5,5.0,5.0,10.0
G160,A00065,6.8,6.5,6.3,3.0
G160,A00066,6.7,7.5,7.3,10.0
G160,A00067,5.9,7.8,4.8,10.0
G160,A00068,6.2,8.3,6.8,3.0
G160,A00069,6.0,7.1,4.2,3.0
G160,A00070,4.6,5.9,7.7,10.0
G160,A00071,5.7,8.2,4.3,10.0
G160,A00072,5.1,7.7,7.7,3.0
G161,A00045,4.8,7.0,6.0,10.0
G161,A00046,7.8,7.4,5.8,3.0
G161,A00047,6.6,8.2,7.9,10.0
G161,A00048,7.1,7.5,8.0,10.0
G161,A00057,5.6,6.3,6.6,10.0
G161,A00058,5.9,7.5,4.5,10.0
G161,A00059,5.3,5.1,6.0,10.0
G161,A00060,4.8,6.4,6.1,3.0
G161,A00061,5.1,6.4,6.1,3.0
G161,A00062,7.3,5.6,6.3,10.0
G161,A00063,6.9,5.1,4.1,10.0
G161,A00064,6.4,5.5,6.8,10.0
G161,A00065,6.2,7.3,6.8,10.0
G161,A00066,7.7,7.8,4.5,3.0
G161,A00067,4.8,8.5,6.3,3.0
G161,A00068,5.5,6.2,6.3,3.0
G161,A00077,5.7,7.1,6.7,3.0
G161,A00078,7.2,8.3,4.3,10.0
G161,A00079,8.0,5.6,6.5,10.0
G161,A00080,5.3,7.5,5.1,10.0
G162,A00041,7.6,7.6,6.0,10.0
G162,A00042,0.0,0.0,7.1,10.0
G162,A00043,5.3,8.0,6.8,10.0
G162,A00044,5.9,7.8,4.5,10.0
G162,A00049,5.9,5.1,6.4,3.0
G162,A00050,7.9,5.3,7.9,3.0
G162,A00051,5.1,5.2,4.6,3.0
G162,A00052,7.3,6.2,7.4,3.0
G162,A00057,5.7,6.8,6.8,10.0
G162,A00058,7.1,6.9,7.1,3.0
G162,A00059,6.0,5.9,5.1,3.0
G162,A00060,6.5,8.2,5.2,3.0
G162,A00061,7.4,6.3,7.6,3.0
G162,A00062,7.3,5.2,5.4,10.0
G162,A00063,7.5,6.1,4.3,10.0
G162,A00064,4.7,6.9,6.4,3.0
G162,A00069,6.9,6.4,4.5,10.0
G162,A00070,5.0,6.0,7.2,10.0
G162,A00071,6.0,5.5,6.6,10.0
G162,A00072,6.4,7.9,7.5,3.0
G163,A00053,5.9,8.5,7.1,10.0
G163,A00054,6.3,6.2,4.4,3.0
G163,A00055,0.0,0.0,5.5,10.0
G163,A00056,5.0,7.2,7.1,3.0
G163,A00057,6.9,7.5,5.7,10.0
G163,A00058,5.9,6.4,7.9,3.0
G163,A00059,5.0,8.2,6.9,10.0
G163,A00060,5.1,7.0,4.1,10.0
G163,A00061,7.8,6.6,7.5,3.0
G163,A00062,7.6,7.3,4.4,10.0
G163,A00063,7.7,8.3,4.6,10.0
G163,A00064,8.0,7.8,6.9,3.0
G163,A00065,5.2,5.1,7.5,10.0
G163,A00066,5.7,6.2,6.1,10.0
G163,A00067,6.8,6.6,5.2,10.0
G163,A00068,6.2,6.1,5.4,3.0
G163,A00073,6.0,7.5,5.4,10.0
G163,A00074,5.8,7.9,5.3,10.0
G163,A00075,6.6,7.6,5.0,10.0
G163,A00076,6.5,8.5,6.4,10.0
G164,A00045,5.1,6.0,7.6,10.0
G164,A00046,6.2,8.1,5.2,3.0
G164,A00047,6.4,7.7,4.7,3.0
G164,A00048,6.5,6.3,7.4,3.0
G164,A00053,5.2,7.6,7.0,10.0
G164,A00054,7.1,5.4,7.7,3.0
G164,A00055,0.0,0.0,4.7,3.0
G164,A00056,5.7,6.9,4.6,3.0
